Date,Close_price,High_price,Low_price,Open_price,Volume,Return,Return_pct
2024-08-14,1713.821044921875,1715.4660123309595,1689.5694795075585,1693.8464406687062,7450718,0.014353781445091363,1.4353781445091363
2024-08-16,1747.378173828125,1750.1041425189478,1719.6957707243737,1738.9653871768742,7335657,0.019580299241674703,1.9580299241674703
2024-08-19,1752.8773193359375,1755.46226812506,1738.2135180462226,1748.3653628246682,2585989,0.003147083779674986,0.3147083779674986
2024-08-20,1759.8330078125,1772.5227558229078,1756.0730824760828,1767.1649081160394,3870333,0.003968154758940967,0.3968154758940967
2024-08-21,1760.3028564453125,1766.2247842698705,1755.0389843478197,1762.5588344138969,1966902,0.0002669847824916527,0.02669847824916527
2024-08-22,1767.39990234375,1779.9956751616294,1757.4830533776285,1770.9248323444356,4300287,0.0040317186741201105,0.40317186741201105
2024-08-23,1750.3392333984375,1769.6088509029312,1745.5453515046195,1765.4729100507645,5015935,-0.009652976059740803,-0.9652976059740803
2024-08-26,1763.5460205078125,1775.3897624868237,1752.125224235838,1757.7651122966831,3728589,0.007545272857612195,0.7545272857612195
2024-08-27,1786.0584716796875,1788.5494451104064,1761.431007151832,1763.54596510821,3830679,0.012765445817735088,1.2765445817735088
2024-08-28,1822.7177734375,1833.903574209478,1783.5205978872887,1792.450420519267,6514531,0.0205252528621509,2.05252528621509
2024-08-29,1817.3128662109373,1833.4335688344042,1805.610144647818,1816.9838956969513,7228284,-0.0029653012141147572,-0.2965301214114757
2024-08-30,1827.0416259765625,1832.9635541258785,1812.2839653100993,1821.6837784081808,13466759,0.005353376375917929,0.5353376375917929
2024-09-02,1846.5933837890625,1857.1681741009113,1826.195834151735,1826.712755054023,5573739,0.01070132039386329,1.070132039386329
2024-09-03,1824.7388916015625,1848.943412636329,1820.226934986873,1848.943412636329,4694322,-0.011835032216272912,-1.1835032216272912
2024-09-04,1807.0670166015625,1811.5319278069883,1786.0115271331308,1805.7980647866775,4778310,-0.009684604784462869,-0.9684604784462869
2024-09-05,1817.1248779296875,1823.5637269032381,1794.9882723576418,1810.638983993486,4081810,0.005565848546690955,0.5565848546690955
2024-09-06,1787.7034912109375,1820.2738676395406,1783.00358450389,1806.6441381891027,5848106,-0.01619117490277877,-1.619117490277877
2024-09-09,1780.935791015625,1805.5632579164233,1775.624873131343,1776.5648545358595,4772612,-0.0037856950151885504,-0.37856950151885504
2024-09-10,1797.5263671875,1818.8638977650467,1782.2046254069915,1790.5704823041315,6909600,0.009315650937877784,0.9315650937877784
2024-09-11,1795.50537109375,1810.4040523138208,1790.6644442667855,1799.7822173243185,5312946,-0.0011243206946177642,-0.11243206946177642
2024-09-12,1833.3865966796875,1838.9795546148218,1796.1164275717779,1809.464116978717,8555092,0.021097806888130677,2.1097806888130677
