Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2019-02-28,191.88031005859375,192.74917564314623,190.62914449801826,192.74917564314623,44873000
2019-03-01,193.37478637695312,193.9308551126954,192.01935506514144,192.1583612343251,9170950
2019-03-05,196.3984375,197.40630928660718,191.88031863478585,194.6259436976697,14103324
2019-03-06,198.62274169921875,201.0208073834501,197.92764476898412,198.10141349416685,20817638
2019-03-07,201.6463623046875,202.27195609833322,198.69222813558764,199.283059375308,14837761
2019-03-08,202.96705627441406,203.66213112822192,200.46470308859742,201.7853937757372,13169854
2019-03-11,203.6273956298828,204.9828268754712,202.3414674654905,203.66213615572948,15287916
2019-03-12,204.7047882080078,205.50412869867714,203.76639749887067,204.35722875034514,14686757
2019-03-13,204.98281860351562,206.4425154267443,204.46149044182613,205.05232168190693,11496644
2019-03-14,205.3998565673828,205.74741601405194,201.88965375368545,205.33035348984964,10503481
2019-03-15,202.13294982910156,206.12974075431026,201.12507798050393,205.71267817999166,22219476
2019-03-18,204.04444885253906,204.4962739822058,202.48050826597492,202.96707392365164,9519926
2019-03-19,208.14549255371094,208.5277925447547,203.90543009686093,204.77429571555155,16363247
2019-03-20,207.76321411132812,209.8832455596373,206.1644888706002,208.52781417271797,16221492
2019-03-22,207.2766571044922,208.5278228963359,206.12975696442763,208.5278228963359,8378083
2019-03-25,205.0871124267578,206.44254380396376,203.80118413749693,206.44254380396376,8324586
2019-03-26,203.940185546875,205.99071384412125,202.3067198265614,205.05234507552723,11178168
2019-03-27,203.73165893554688,206.2339901250037,202.68900258202112,204.35723071815983,8757278
2019-03-28,208.52781677246094,209.91801073568607,203.66215993067829,204.4267600016005,18436077
2019-04-01,206.61630249023438,207.9717338015218,206.12973683927214,206.4425337640701,6442182
2019-04-02,207.06809997558594,208.52779688893582,204.80904050812708,206.72056253267067,10228747
2019-04-03,205.85165405273438,207.8326567181584,205.15655728206858,207.13755994749258,9413878
2019-04-04,204.91331481933594,206.65104616646374,204.1834773465241,205.74743996483994,7233298
2019-04-05,204.7395477294922,206.02547598610212,203.41887894454425,205.0871072194025,8107661
2019-04-08,203.48838806152344,205.0523507387103,202.7585505612389,204.8090568856121,5492542
2019-04-09,205.95594787597656,206.23398221642063,203.1408198884155,203.31458859750532,6413515
2019-04-10,204.8437957763672,206.1297239225092,204.00969272534402,205.78216446245605,5540095
2019-04-11,206.0254669189453,206.75530436547956,203.66214179778044,204.73953871892894,11179559
2019-04-12,212.52456665039062,213.6714665341974,205.46937661374494,206.19921398362163,22658578
2019-04-15,212.3507843017578,215.47870922074515,211.55144382449598,214.0190123938512,13098155
2019-04-16,213.532470703125,215.44397079906105,212.80263322267828,213.2544363282165,10121522
2019-04-18,211.58621215820312,214.26233437398747,210.9953808389847,214.26233437398747,9178504
2019-04-22,209.7789764404297,212.35081096531368,209.25764821197123,211.20391089220982,6929432
2019-04-23,210.89112854003906,211.86423781630225,209.60520030823884,210.022262876283,7784732
2019-04-24,213.0111541748047,213.5324603413974,207.48516341420003,210.89112289318638,11888770
2019-04-25,211.41241455078125,215.33970195633827,209.9179772070397,213.56720824075936,24135743
2019-04-26,211.69044494628906,212.97637303142997,210.30027326052993,211.72520749949607,4834044
